"tt0452623","Gone Baby Gone","2007","movie","114","7.6","245991"
"tt0452694","The Time Traveler's Wife","2009","movie","107","7.1","138705"
"tt0453446","Alien Planet","2005","tvMovie","94","7.3","1431"
"tt0453467","Deja Vu","2006","movie","126","7","288993"
"tt0453562","42","2013","movie","128","7.5","84325"
"tt0454848","Inside Man","2006","movie","129","7.6","332053"
"tt0454876","Life of Pi","2012","movie","127","7.9","571019"
"tt0454921","The Pursuit of Happyness","2006","movie","117","8","438157"
"tt0455590","The Last King of Scotland","2006","movie","123","7.7","173011"
"tt0455944","The Equalizer","2014","movie","132","7.2","326142"
"tt0456554","Grandma's Boy","2006","movie","94","7","76709"
"tt0457430","Pan's Labyrinth","2006","movie","118","8.2","607745"
"tt0460740","Cashback","2006","movie","102","7.2","82040"
"tt0460791","The Fall","2006","movie","117","7.9","105945"
"tt0461770","Enchanted","2007","movie","107","7","174161"
"tt0462322","Grindhouse","2007","movie","191","7.5","176366"
"tt0462499","Rambo","2008","movie","92","7","215384"
"tt0462504","Rescue Dawn","2006","movie","120","7.3","99681"
"tt0462538","The Simpsons Movie","2007","movie","87","7.3","305196"
"tt0463854","28 Weeks Later","2007","movie","100","7","255071"
"tt0463998","Freedom Writers","2007","movie","123","7.5","67736"
"tt0464141","The Orphanage","2007","movie","105","7.4","144704"
"tt0465538","Michael Clayton","2007","movie","119","7.2","154366"
"tt0465551","Notes on a Scandal","2006","movie","92","7.4","73777"
"tt0467406","Juno","2007","movie","96","7.4","484331"
"tt0468489","Half Nelson","2006","movie","106","7.2","83364"
"tt0468492","The Host","2006","movie","120","7.1","103169"
"tt0468569","The Dark Knight","2008","movie","152","9","2246851"
"tt0469494","There Will Be Blood","2007","movie","158","8.2","503983"
"tt0470752","Ex Machina","2014","movie","108","7.7","463478"
"tt0472033","9","2009","movie","79","7.1","131313"
"tt0472043","Apocalypto","2006","movie","139","7.8","286589"
"tt0472062","Charlie Wilson's War","2007","movie","102","7","108603"
"tt0473389","The Ron Clark Story","2006","tvMovie","90","7.7","9244"
"tt0473434","49 Up","2005","tvMovie","180","8.2","2599"
"tt0473705","State of Play","2009","movie","127","7.1","133141"
"tt0475276","United 93","2006","movie","111","7.5","97295"
"tt0475296","Hiroshima","2005","tvMovie","90","7.8","1720"
"tt0476735","My Father and My Son","2005","movie","112","8.3","76228"
"tt0477139","Wristcutters: A Love Story","2006","movie","88","7.3","53224"
"tt0477348","No Country for Old Men","2007","movie","122","8.1","833412"
"tt0478134","In the Valley of Elah","2007","movie","121","7.1","68075"
"tt0478970","Ant-Man","2015","movie","117","7.3","554835"
"tt0479143","Rocky Balboa","2006","movie","102","7.1","200905"
"tt0480025","This Is England","2006","movie","101","7.7","114318"
"tt0480249","I Am Legend","2007","movie","101","7.2","675197"
"tt0480669","Timecrimes","2007","movie","92","7.2","56847"
"tt0481499","The Croods","2013","movie","98","7.2","186902"
"tt0482552","My Family and Other Animals","2005","tvMovie","90","7.4","1603"
"tt0482571","The Prestige","2006","movie","130","8.5","1158557"
"tt0485947","Mr. Nobody","2009","movie","141","7.8","212115"
"tt0486420","Love's Long Journey","2005","tvMovie","120","7.3","1931"
"tt0486655","Stardust","2007","movie","127","7.6","250553"
"tt0487907","Gideon's Daughter","2005","tvMovie","105","7","1674"
"tt0488120","Fracture","2007","movie","113","7.2","183440"
"tt0490204","Reign Over Me","2007","movie","124","7.4","92318"
"tt0490215","Silence","2016","movie","161","7.2","97430"
"tt0493430","Jackass Number Two","2006","movie","92","7","65692"
"tt0495027","Cracker","2006","tvMovie","109","7.8","1581"
"tt0497116","An Inconvenient Truth","2006","movie","96","7.4","79768"
"tt0497465","Vicky Cristina Barcelona","2008","movie","96","7.1","239132"
"tt0498360","Jesse Stone: Night Passage","2006","tvMovie","89","7.3","4124"
"tt0498380","Letters from Iwo Jima","2006","movie","141","7.9","152267"
"tt0499260","Sybil","2007","tvMovie","89","7","1465"
"tt0499516","Look, Up in the Sky! The Amazing Story of Superman","2006","tvMovie","115","7.9","1165"
"tt0499549","Avatar","2009","movie","162","7.8","1102351"
"tt0756683","The Man from Earth","2007","movie","87","7.9","170970"
"tt0758751","Grey Gardens","2009","tvMovie","104","7.4","9329"
"tt0758758","Into the Wild","2007","movie","148","8.1","561516"
"tt0758774","Body of Lies","2008","movie","128","7.1","210404"
"tt0758794","We Are Marshall","2006","movie","131","7.1","56548"
"tt0759612","Longford","2006","tvMovie","93","7.6","2746"
"tt0765010","Brothers","2009","movie","105","7.1","109397"
"tt0765429","American Gangster","2007","movie","157","7.8","384054"
"tt0765443","Eastern Promises","2007","movie","100","7.6","224126"
"tt0765458","Terry Pratchett's Hogfather","2006","tvMovie","189","7.5","9447"
"tt0770828","Man of Steel","2013","movie","143","7","679740"
"tt0774118","Root of All Evil?","2006","tvMovie","90","8.2","3598"
"tt0780504","Drive","2011","movie","100","7.8","559511"
"tt0780511","Everybody's Fine","2009","movie","100","7.1","58148"
"tt0780521","The Princess and the Frog","2009","movie","97","7.1","120893"
"tt0780536","In Bruges","2008","movie","107","7.9","384154"
"tt0780571","Mr. Brooks","2007","movie","120","7.3","141633"
"tt0783233","Atonement","2007","movie","123","7.8","244401"
"tt0783494","The Christmas Card","2006","tvMovie","84","7","3390"
"tt0787484","A Girl Like Me: The Gwen Araujo Story","2006","tvMovie","88","7.5","1743"
"tt0790636","Dallas Buyers Club","2013","movie","117","8","430901"
"tt0790724","Jack Reacher","2012","movie","130","7","302402"
"tt0795368","Death at a Funeral","2007","movie","90","7.4","108140"
"tt0796366","Star Trek","2009","movie","127","7.9","572174"
"tt0800039","Forgetting Sarah Marshall","2008","movie","111","7.1","259576"
"tt0800095","Jesse Stone: Death in Paradise","2006","tvMovie","87","7.2","3775"
"tt0800369","Thor","2011","movie","115","7","732031"
"tt0804497","It's Kind of a Funny Story","2010","movie","101","7.1","132703"
"tt0805540","Hajime no ippo - Champion road","2003","tvMovie","90","8.3","1128"
"tt0805564","Lars and the Real Girl","2007","movie","106","7.3","136627"
"tt0808417","Persepolis","2007","movie","96","8","87123"
"tt0808482","Stephen Fry: The Secret Life of the Manic Depressive","2006","tvMovie","120","8.1","1134"
"tt0808506","The Girl Who Leapt Through Time","2006","movie","98","7.7","58754"
"tt0810746","9/11: The Falling Man","2006","tvMovie","80","7.3","1358"
"tt0810819","The Danish Girl","2015","movie","119","7.1","159984"
"tt0813980","24: Redemption","2008","tvMovie","84","7.5","26810"
"tt0814314","Seven Pounds","2008","movie","123","7.6","282590"
"tt0815241","Religulous","2008","movie","101","7.6","57032"
"tt0816442","The Book Thief","2013","movie","131","7.6","125438"
"tt0816671","Teen Titans: Trouble in Tokyo","2006","tvMovie","75","7.2","4265"
"tt0816692","Interstellar","2014","movie","169","8.6","1454644"
"tt0816711","World War Z","2013","movie","116","7","590897"
"tt0817177","Flipped","2010","movie","90","7.7","79945"
"tt0821638","Bury My Heart at Wounded Knee","2007","tvMovie","133","7.1","6005"
"tt0822832","Marley & Me","2008","movie","111","7.1","144344"
"tt0822854","Shooter","2007","movie","124","7.2","305921"
"tt0824747","Changeling","2008","movie","141","7.7","234203"
"tt0825232","The Bucket List","2007","movie","97","7.4","227079"
"tt0829482","Superbad","2007","movie","113","7.6","512058"
"tt0832266","Definitely, Maybe","2008","movie","112","7.1","152907"
"tt0837562","Hotel Transylvania","2012","movie","91","7.1","218884"
"tt0838221","The Darjeeling Limited","2007","movie","91","7.2","176996"
"tt0840361","The Town","2010","movie","125","7.5","345484"
"tt0842926","The Kids Are All Right","2010","movie","106","7","124457"
"tt0844330","Persuasion","2007","tvMovie","93","7.5","13820"
"tt0844794","Northanger Abbey","2007","tvMovie","84","7.3","13500"
"tt0848228","The Avengers","2012","movie","143","8","1242495"
"tt0851430","My Boy Jack","2007","tvMovie","95","7.1","5102"
"tt0851578","Paprika","2006","movie","90","7.7","68791"
"tt0853153","Stuart: A Life Backwards","2007","tvMovie","92","7.8","9614"
"tt0856797","Ghost in the Shell: Stand Alone Complex - Solid State Society","2006","tvMovie","108","8","6465"
"tt0861739","Elite Squad","2007","movie","115","8.1","96592"
"tt0870111","Frost/Nixon","2008","movie","122","7.7","101554"
"tt0871510","Chak De! India","2007","movie","153","8.2","72462"
"tt0875695","The Iceman and the Psychiatrist","2003","tvMovie","48","7.6","1067"
"tt0876563","Ponyo","2008","movie","101","7.7","120525"
"tt0878804","The Blind Side","2009","movie","129","7.6","286530"
"tt0884328","The Mist","2007","movie","126","7.1","276283"
"tt0887883","Burn After Reading","2008","movie","96","7","304507"
"tt0887912","The Hurt Locker","2008","movie","131","7.6","414704"
"tt0892769","How to Train Your Dragon","2010","movie","98","8.1","652481"
"tt0898367","The Road","2009","movie","111","7.2","219944"
"tt0903624","The Hobbit: An Unexpected Journey","2012","movie","169","7.8","746649"
"tt0905345","Jesse Stone: Sea Change","2007","tvMovie","88","7.2","3287"
"tt0907657","Once","2007","movie","86","7.8","109199"
"tt0910970","WALL·E","2008","movie","98","8.4","976280"
"tt0914798","The Boy in the Striped Pajamas","2008","movie","94","7.8","186150"
"tt0914863","Unthinkable","2010","movie","97","7.1","83053"
"tt0918927","Doubt","2008","movie","104","7.5","119954"
"tt0926084","Harry Potter and the Deathly Hallows: Part 1","2010","movie","146","7.7","463964"
"tt0929632","Precious","2009","movie","110","7.3","104250"
"tt0929864","Love's Unending Legacy","2007","tvMovie","90","7.1","1367"
"tt0936501","Taken","2008","movie","90","7.8","558453"
"tt0942385","Tropic Thunder","2008","movie","107","7","372323"
"tt0945513","Source Code","2011","movie","93","7.5","477298"
"tt0947798","Black Swan","2010","movie","108","8","687015"
"tt0950740","A Grandpa for Christmas","2007","tvMovie","90","7","1078"
"tt0959337","Revolutionary Road","2008","movie","119","7.3","192412"
"tt0960143","Love's Unfolding Dream","2007","tvMovie","90","7.1","1106"
"tt0962736","The Young Victoria","2009","movie","105","7.3","56819"
"tt0964517","The Fighter","2010","movie","116","7.8","334566"
"tt0970179","Hugo","2011","movie","126","7.5","300014"
"tt0976051","The Reader","2008","movie","124","7.6","227504"
"tt0978762","Mary and Max","2009","movie","92","8.1","161355"
"tt0983193","The Adventures of Tintin","2011","movie","107","7.3","213435"
"tt0985699","Valkyrie","2008","movie","121","7.1","225097"
"tt0986233","Hunger","2008","movie","96","7.6","64520"
"tt0986264","Like Stars on Earth","2007","movie","165","8.4","162341"
"tt0988045","Sherlock Holmes","2009","movie","128","7.6","574604"
"tt0988047","Traitor","2008","movie","114","7","55016"
"tt0991178","Battlestar Galactica: Razor","2007","tvMovie","101","7.6","21447"
"tt0992993","Into the Storm","2009","tvMovie","99","7.1","4643"
"tt0993846","The Wolf of Wall Street","2013","movie","180","8.2","1144192"
"tt0995036","Einstein and Eddington","2008","tvMovie","94","7.3","5934"
"tt1000070","Billy & Mandy's Big Boogey Adventure","2007","tvMovie","80","7.5","1164"
"tt1000764","The Most Hated Family in America","2007","tvMovie","60","8","4196"
"tt1000771","Recount","2008","tvMovie","116","7.4","11871"
"tt1001526","Megamind","2010","movie","95","7.2","223325"
"tt10090796","Game of Thrones: The Last Watch","2019","tvMovie","114","7.2","5495"
"tt1010048","Slumdog Millionaire","2008","movie","120","8","787129"
"tt1010278","The Courageous Heart of Irena Sendler","2009","tvMovie","95","7.2","3813"
"tt1013753","Milk","2008","movie","128","7.5","162597"
"tt1019452","A Serious Man","2009","movie","106","7","131032"
"tt1019454","Taking Chance","2009","tvMovie","77","7.4","12875"
"tt1020072","Selma","2014","movie","128","7.5","84387"
"tt1022603","500 Days of Summer","2009","movie","95","7.7","464977"
"tt1023114","The Way Back","2010","movie","133","7.3","108304"
"tt1024648","Argo","2012","movie","120","7.7","563782"
"tt1028528","Death Proof","2007","movie","127","7","264035"
"tt1028532","Hachi: A Dog's Tale","2009","movie","93","8.1","246343"
"tt1029234","Martyrs","2008","movie","99","7.1","80988"
"tt10324166","Unbreakable Kimmy Schmidt: Kimmy vs the Reverend","2020","tvMovie","80","7.2","2421"
"tt1032755","RocknRolla","2008","movie","114","7.3","232178"
"tt1032846","4 Months, 3 Weeks and 2 Days","2007","movie","113","7.9","55570"
"tt1033575","The Descendants","2011","movie","115","7.3","230300"
"tt1034303","Defiance","2008","movie","137","7.2","136159"
"tt10345008","Write Before Christmas","2019","tvMovie","84","7.2","1137"
"tt1038988","REC","2007","movie","78","7.4","162507"
"tt10422658","25 Litre","2019","tvMovie",NULL,"9.1","1804"
"tt1043903","Clapham Junction","2007","tvMovie","120","7.2","2670"
"tt1045658","Silver Linings Playbook","2012","movie","122","7.7","651782"
"tt1049413","Up","2009","movie","96","8.2","913012"
"tt10515852","Steven Universe: The Movie","2019","tvMovie","82","7.9","3998"
"tt1051906","The Invisible Man","2020","movie","124","7.1","131606"
"tt1057500","Invictus","2009","movie","134","7.3","147827"
"tt1060277","Cloverfield","2008","movie","85","7","368011"
"tt1063669","The Wave","2008","movie","107","7.6","100809"
"tt1064884","Jesse Stone: Thin Ice","2009","tvMovie","88","7.2","3065"
"tt1065073","Boyhood","2014","movie","165","7.9","331123"
"tt1073510","Prayers for Bobby","2009","tvMovie","90","8.1","15232"
"tt1074638","Skyfall","2012","movie","143","7.7","621071"
"tt1076240","Miss Austen Regrets","2007","tvMovie","90","7.1","3005"
"tt1077258","Planet Terror","2007","movie","105","7.1","197678"
"tt1078588","My Sister's Keeper","2009","movie","109","7.4","88288"
"tt1083452","Eddie the Eagle","2015","movie","106","7.4","82967"
"tt1091191","Lone Survivor","2013","movie","121","7.5","261845"
"tt1092026","Paul","2011","movie","104","7","231843"
"tt1092058","The Enemies of Reason","2007","tvMovie","90","8.3","1736"
"tt1100089","Foxcatcher","2014","movie","134","7","132590"
"tt1101637","The Beckoning Silence","2007","tvMovie","73","7.5","1086"
"tt1105729","The Good Witch","2008","tvMovie","89","7.2","3432"
"tt1109624","Paddington","2014","movie","95","7.2","95188"
"tt1116184","Jackass 3D","2010","movie","95","7","56022"
"tt1117385","Felon","2008","movie","104","7.4","74402"
"tt1119646","The Hangover","2009","movie","100","7.7","706711"
"tt1120985","Blue Valentine","2010","movie","112","7.4","181021"
"tt1124035","The Ides of March","2011","movie","101","7.1","212741"
"tt1125194","Legally Blonde: The Musical","2007","tvMovie","185","8.2","1325"
"tt1125849","The Wrestler","2008","movie","109","7.9","286474"
"tt1126514","Louis Theroux: Under the Knife","2007","tvMovie","60","7.3","1366"
"tt1126590","Big Eyes","2014","movie","106","7","83954"
"tt1130884","Shutter Island","2010","movie","138","8.2","1098366"
"tt1131729","Pirate Radio","2009","movie","135","7.4","106260"
"tt11324534","The Thing About Harry","2020","tvMovie","85","7.1","1953"
"tt1132620","The Girl with the Dragon Tattoo","2009","movie","152","7.8","206265"
"tt1132623","You Don't Know Jack","2010","tvMovie","134","7.6","26420"
"tt1135503","Julie & Julia","2009","movie","123","7","105304"
"tt1136608","District 9","2009","movie","112","7.9","630815"
"tt1139328","The Ghost Writer","2010","movie","128","7.2","154498"
"tt1139797","Let the Right One In","2008","movie","114","7.9","202853"
"tt1146431","Ben 10: Secret of the Omnitrix","2007","tvMovie","71","7.1","1754"
"tt1149362","The White Ribbon","2009","movie","144","7.8","67468"
"tt1152836","Public Enemies","2009","movie","140","7","278100"
"tt1153112","Mogadischu","2008","tvMovie","90","7.2","1176"
"tt1155056","I Love You, Man","2009","movie","105","7","191881"
"tt1155592","Man on Wire","2008","movie","94","7.7","51945"
"tt1156398","Zombieland","2009","movie","88","7.6","511495"
"tt1164999","Biutiful","2010","movie","148","7.5","84871"
"tt1166100","Ghajini","2008","movie","186","7.3","55424"
"tt1170358","The Hobbit: The Desolation of Smaug","2013","movie","161","7.8","591397"
"tt1172049","Demolition","2015","movie","101","7","86573"
"tt1172570","Bronson","2008","movie","92","7.1","117759"
"tt1173494","God on Trial","2008","tvMovie","86","7.7","3224"
"tt1173907","Life After People","2008","tvMovie","108","7.4","2939"
"tt1174732","An Education","2009","movie","100","7.3","127071"
"tt1176740","Away We Go","2009","movie","98","7","51326"
"tt1178663","Whatever Works","2009","movie","93","7.1","70112"
"tt1179933","10 Cloverfield Lane","2016","movie","103","7.2","283642"
"tt1182345","Moon","2009","movie","97","7.9","330189"
"tt1185616","Waltz with Bashir","2008","movie","90","8","54447"
"tt1186830","Agora","2009","movie","127","7.2","65102"
"tt1187043","3 Idiots","2009","movie","170","8.4","333076"
"tt1188996","My Name Is Khan","2010","movie","165","8","96820"
"tt1189073","The Skin I Live In","2011","movie","120","7.6","135339"
"tt1189340","The Lincoln Lawyer","2011","movie","118","7.3","210070"
"tt1189345","The World According to Monsanto","2008","tvMovie","108","8","1732"
"tt1190539","The Chaser","2008","movie","125","7.8","56411"
"tt1191111","Enter the Void","2009","movie","161","7.3","68857"
"tt1192628","Rango","2011","movie","107","7.2","231488"
"tt1193138","Up in the Air","2009","movie","109","7.4","314549"
"tt1197624","Law Abiding Citizen","2009","movie","109","7.4","267114"
"tt1201607","Harry Potter and the Deathly Hallows: Part 2","2011","movie","130","8.1","744660"
"tt1204342","The Muppets","2011","movie","120","7.1","86253"
"tt1205489","Gran Torino","2008","movie","116","8.1","708053"
"tt12078990","Money Heist: The Phenomenon","2020","tvMovie","57","7.5","1877"
"tt1210166","Moneyball","2011","movie","133","7.6","355482"
"tt1211837","Doctor Strange","2016","movie","115","7.5","579995"
"tt1212450","Lawless","2012","movie","116","7.3","224540"
"tt1213641","First Man","2018","movie","141","7.3","160176"
"tt1213663","The World's End","2013","movie","109","7","254466"
"tt1216487","The Girl Who Played with Fire","2009","movie","129","7.2","89631"
"tt1217209","Brave","2012","movie","93","7.1","364835"
"tt1219289","Limitless","2011","movie","105","7.4","519578"
"tt1220719","Ip Man","2008","movie","106","8","208279"
"tt1226774","In the Loop","2009","movie","106","7.4","53786"
"tt1228705","Iron Man 2","2010","movie","124","7","707321"
"tt1228987","Let Me In","2010","movie","116","7.1","112172"
"tt1229238","Mission: Impossible - Ghost Protocol","2011","movie","132","7.4","450344"
"tt1229822","Jane Eyre","2011","movie","120","7.3","79998"
"tt1232047","Ed, Edd n Eddy's Big Picture Show","2009","tvMovie","87","8","2105"
"tt1232776","Fish Tank","2009","movie","123","7.3","57746"
"tt1232829","21 Jump Street","2012","movie","109","7.2","502741"
"tt1235166","A Prophet","2009","movie","155","7.9","92177"
"tt1235534","Louis Theroux: Behind Bars","2008","tvMovie","60","7.7","1881"
"tt1235535","Louis Theroux: Gambling in Las Vegas","2007","tvMovie","59","7.4","1255"
"tt1242422","Cell 211","2009","movie","113","7.6","62961"
"tt1242460","We Need to Talk About Kevin","2011","movie","112","7.5","134607"
"tt1245526","RED","2010","movie","111","7","284706"
"tt1250777","Kick-Ass","2010","movie","117","7.6","518179"
"tt1255953","Incendies","2010","movie","131","8.3","143117"
"tt1259521","The Cabin in the Woods","2011","movie","95","7","367437"
"tt1259528","Den of Thieves","2018","movie","148","7","89088"
"tt1259573","Red Riding: The Year of Our Lord 1983","2009","tvMovie","100","7.2","7019"
"tt1259574","Red Riding: The Year of Our Lord 1974","2009","tvMovie","102","7","11333"
"tt1260581","Red Riding: The Year of Our Lord 1980","2009","tvMovie","93","7.2","8138"
"tt1263670","Crazy Heart","2009","movie","112","7.2","82993"
"tt1263704","Stanley Kubrick's Boxes","2008","tvMovie","48","7.6","1129"
"tt1265998","Afro Samurai: Resurrection","2009","tvMovie","97","7.2","8156"
"tt1270262","The Devil's Double","2011","movie","109","7.1","59740"
"tt1270798","X-Men: First Class","2011","movie","131","7.7","637538"
"tt1273675","Rent: Filmed Live on Broadway","2008","tvMovie","165","8","3844"
"tt1276104","Looper","2012","movie","113","7.4","526866"
"tt1278469","Temple Grandin","2010","tvMovie","107","8.3","26940"
"tt1280558","A Wednesday","2008","movie","104","8.1","72713"
"tt1282052","His Name Was Jason: 30 Years of Friday the 13th","2009","tvMovie","90","7.1","2792"
"tt1282140","Easy A","2010","movie","92","7","350826"
"tt1285016","The Social Network","2010","movie","120","7.7","609810"
"tt1285125","Louis Theroux's African Hunting Holiday","2008","tvMovie","58","7.1","1035"
"tt1289406","Harry Brown","2009","movie","103","7.2","83416"
"tt1291584","Warrior","2011","movie","140","8.2","428175"
"tt1292594","Front of the Class","2008","tvMovie","95","8.1","6144"
"tt1295085","Gifted Hands: The Ben Carson Story","2009","tvMovie","86","7.7","8922"
"tt1300854","Iron Man 3","2013","movie","130","7.2","740795"
"tt1302006","The Irishman","2019","movie","209","7.9","305921"
"tt1302011","Kung Fu Panda 2","2011","movie","90","7.2","247528"
"tt1305806","The Secret in Their Eyes","2009","movie","129","8.2","188252"
"tt1306980","50/50","2011","movie","100","7.6","312229"
"tt1311076","My Dinner with Hervé","2018","tvMovie","110","7","5348"
"tt1312203","102 Minutes That Changed America","2008","tvMovie","102","8.3","2271"
"tt1312251","The Good Witch's Garden","2009","tvMovie","86","7.2","1826"
"tt1313092","Animal Kingdom","2010","movie","113","7.3","54034"
"tt1315216","Jesse Stone: No Remorse","2010","tvMovie","87","7.2","2915"
"tt1315981","A Single Man","2009","movie","99","7.6","104503"
"tt1318514","Rise of the Planet of the Apes","2011","movie","105","7.6","490910"
"tt1322269","August: Osage County","2013","movie","121","7.2","83502"
"tt1323594","Despicable Me","2010","movie","95","7.6","491862"
"tt1324027","Say Goodnight to the Bad Guys","2008","tvMovie","47","7.9","3142"
"tt1327773","Lee Daniels' The Butler","2013","movie","132","7.2","106932"
"tt1327788","The Most Wonderful Time of the Year","2008","tvMovie","88","7.3","3181"
"tt1334260","Never Let Me Go","2010","movie","103","7.1","135554"
"tt1340800","Tinker Tailor Soldier Spy","2011","movie","122","7","183945"
"tt1341167","Four Lions","2010","movie","97","7.3","70582"
"tt1343092","The Great Gatsby","2013","movie","143","7.2","467337"
"tt1343097","The Girl Who Kicked the Hornet's Nest","2009","movie","147","7.3","66924"
"tt1343727","Dredd","2012","movie","95","7.1","246629"
"tt1345836","The Dark Knight Rises","2012","movie","164","8.4","1483458"
"tt1346983","Loving Leah","2009","tvMovie","95","7","2800"
"tt1347512","Blackadder Rides Again","2008","tvMovie","65","7.9","1484"
"tt1355631","The Infiltrator","2016","movie","127","7","66540"
"tt1355644","Passengers","2016","movie","116","7","341088"
"tt1363109","Journey to the Edge of the Universe","2008","tvMovie","91","8.5","3848"
"tt1365050","Beasts of No Nation","2015","movie","137","7.7","71803"
"tt1371111","Cloud Atlas","2012","movie","172","7.4","340654"
"tt1371711","Charles Darwin and the Tree of Life","2009","tvMovie","59","8.5","1937"
"tt1375666","Inception","2010","movie","148","8.8","2008544"
"tt1379182","Dogtooth","2009","movie","97","7.3","79855"
"tt1385826","The Adjustment Bureau","2011","movie","106","7","240480"
"tt1386932","Ip Man 2","2010","movie","108","7.5","95748"
"tt1389137","We Bought a Zoo","2011","movie","124","7.1","132779"
"tt1392170","The Hunger Games","2012","movie","142","7.2","831353"
"tt1392190","Mad Max: Fury Road","2015","movie","120","8.1","858207"
"tt1392214","Prisoners","2013","movie","153","8.1","582602"
"tt1396484","It","2017","movie","135","7.3","443699"
"tt1398426","Straight Outta Compton","2015","movie","147","7.8","176390"
"tt1399683","Winter's Bone","2010","movie","100","7.2","133976"
"tt1403177","Hesher","2010","movie","106","7","50216"
"tt1403865","True Grit","2010","movie","110","7.6","305541"
"tt1403981","Remember Me","2010","movie","113","7.1","135894"
"tt1408101","Star Trek Into Darkness","2013","movie","132","7.7","458842"
"tt1412386","The Best Exotic Marigold Hotel","2011","movie","124","7.2","89013"
"tt1424432","Senna","2010","movie","106","8.5","62445"
"tt1431045","Deadpool","2016","movie","108","8","883450"
"tt1433811","Disconnect","2012","movie","115","7.5","72381"
"tt1433852","Louis Theroux: A Place for Paedophiles","2009","tvMovie","45","7.4","1912"
"tt1436045","13 Assassins","2010","movie","141","7.6","61019"
"tt1439572","Perfect Sense","2011","movie","92","7.1","55100"
"tt1440292","Submarine","2010","movie","97","7.3","84219"
"tt1446192","Rise of the Guardians","2012","movie","97","7.3","153606"
"tt1446714","Prometheus","2012","movie","124","7","561094"
"tt1449175","Hamlet","2009","tvMovie","180","8.2","3094"
"tt1450321","Filth","2013","movie","97","7.1","99604"
"tt1453405","Monsters University","2013","movie","104","7.3","314464"
"tt1454029","The Help","2011","movie","146","8","420132"
"tt1454468","Gravity","2013","movie","91","7.7","756644"
"tt1457767","The Conjuring","2013","movie","112","7.5","431117"
"tt1458175","The Next Three Days","2010","movie","133","7.4","179022"
"tt1462758","Buried","2010","movie","95","7","147482"
"tt1465522","Tucker and Dale vs Evil","2010","movie","89","7.5","162701"
"tt1478841","The Buddha","2010","tvMovie","120","7.7","1008"
"tt1483013","Oblivion","2013","movie","124","7","477324"
"tt1485796","The Greatest Showman","2017","movie","105","7.6","227479"
"tt1489887","Booksmart","2019","movie","102","7.2","85577"
"tt1490017","The Lego Movie","2014","movie","100","7.7","319675"
"tt1504320","The King's Speech","2010","movie","118","8","629005"
"tt1510938","The Sunset Limited","2011","tvMovie","91","7.4","27893"
"tt1515091","Sherlock Holmes: A Game of Shadows","2011","movie","129","7.5","414267"
"tt1517451","A Star Is Born","2018","movie","136","7.7","319786"
"tt1527186","Melancholia","2011","movie","135","7.2","164713"
"tt1527788","The Man from Nowhere","2010","movie","119","7.8","61098"
"tt1532503","Beginners","2010","movie","105","7.2","86826"
"tt1535109","Captain Phillips","2013","movie","134","7.8","412835"
"tt1540133","The Guard","2011","movie","96","7.3","79333"
"tt1542344","127 Hours","2010","movie","94","7.5","342622"
"tt1543920","Turtles Forever","2009","tvMovie","90","7.8","3297"
"tt1549572","Another Earth","2011","movie","92","7","89772"
"tt1555126","The Secret Diaries of Miss Anne Lister","2010","tvMovie","92","7","1813"
"tt1555149","Elite Squad 2: The Enemy Within","2010","movie","115","8","78245"
"tt1559025","Amish Grace","2010","tvMovie","89","7.1","1659"
"tt1560747","The Master","2012","movie","138","7.2","150633"
"tt1560779","The Good Witch's Gift","2010","tvMovie","83","7.3","1748"
"tt1562872","Zindagi Na Milegi Dobara","2011","movie","155","8.1","65897"
"tt1563738","One Day","2011","movie","107","7","135937"
"tt1566591","Magic & Bird: A Courtship of Rivals","2010","tvMovie","85","8.3","1577"
"tt1567609","Get the Gringo","2012","movie","96","7","102156"
"tt1568346","The Girl with the Dragon Tattoo","2011","movie","158","7.8","412389"
"tt1568911","War Horse","2011","movie","146","7.2","144468"
"tt1568921","The Secret World of Arrietty","2010","movie","94","7.6","77844"
"tt1570728","Crazy, Stupid, Love","2011","movie","118","7.4","463379"
"tt1579306","A Soldier's Love Story","2010","tvMovie","88","7","1134"
"tt1587310","Maleficent","2014","movie","97","7","337162"
"tt1587707","Exit Through the Gift Shop","2010","movie","87","8","61580"
"tt1588170","I Saw the Devil","2010","movie","144","7.8","106390"
"tt1596343","Fast Five","2011","movie","130","7.3","347594"
"tt1596363","The Big Short","2015","movie","130","7.8","349808"
"tt1597178","Worried About the Boy","2010","tvMovie","87","7.1","1334"
"tt1600196","The Drop","2014","movie","106","7.1","139908"
"tt1602620","Amour","2012","movie","127","7.9","91325"
"tt1605717","Frank","2014","movie","95","7","73956"
"tt1605783","Midnight in Paris","2011","movie","96","7.7","380697"
"tt1606392","Win Win","2011","movie","106","7.1","52425"
"tt1614989","Hodejegerne","2011","movie","96","7.5","95317"
"tt1615147","Margin Call","2011","movie","107","7.1","114504"
"tt1615160","The Foreigner","2017","movie","113","7","96503"
"tt1623288","ParaNorman","2012","movie","92","7","92073"
"tt1631867","Edge of Tomorrow","2014","movie","113","7.9","587023"
"tt1632679","Painted with Words","2010","tvMovie","80","8","2092"
"tt1638002","Love, Rosie","2014","movie","102","7.2","117667"
"tt1638355","The Man from U.N.C.L.E.","2015","movie","116","7.3","263264"
"tt1642627","Louis Theroux: America's Medicated Kids","2010","tvMovie","58","7.4","1326"
