"nm0224683","Matthew Diamond",NULL,NULL
"nm0225146","Lorenzo di Bonaventura","1957",NULL
"nm0225457","Alison Dickey",NULL,NULL
"nm0225767","Dawn Didawick","1941",NULL
"nm0225820","Joan Didion","1934",NULL
"nm0226352","Park Dietz","1948",NULL
"nm0226547","David DiGilio",NULL,NULL
"nm0226558","Chris DiGiovanni",NULL,NULL
"nm0226813","Garret Dillahunt","1964",NULL
"nm0226819","Richard Dillane","1964",NULL
"nm0226820","Stephen Dillane","1957",NULL
"nm0227540","Mark Dindal",NULL,NULL
"nm0227681","Shaun Dingwall","1972",NULL
"nm0227759","Peter Dinklage","1969",NULL
"nm0228324","Catherine Disher","1960",NULL
"nm0228327","Karen Disher",NULL,NULL
"nm0228492","Steve Ditko","1927","2018"
"nm0228542","Christian Ditter","1977",NULL
"nm0228690","A.J. Dix",NULL,NULL
"nm0228908","Leslie Dixon",NULL,NULL
"nm0229084","Omid Djalili","1965",NULL
"nm0229172","Philippe Djian","1949",NULL
"nm0229694","David Dobkin","1969",NULL
"nm0229800","Neal H. Dobrofsky",NULL,NULL
"nm0229801","Tippi Dobrofsky",NULL,NULL
"nm0229936","Shannon Dobson Fopeano",NULL,NULL
"nm0229943","Vernon Dobtcheff","1934",NULL
"nm0230032","Pete Docter","1968",NULL
"nm0230306","Neal Dodson","1978",NULL
"nm0230361","Frank Doelger",NULL,NULL
"nm0231283","John Doman","1945",NULL
"nm0231436","Dagmara Dominczyk","1976",NULL
"nm0231596","Andrew Dominik","1967",NULL
"nm0232433","Joshua Donen","1955",NULL
"nm0232998","Jeffrey Donovan","1968",NULL
"nm0233027","Martin Donovan","1957",NULL
"nm0233035","Michael Donovan",NULL,NULL
"nm0233215","Shaun Dooley","1974",NULL
"nm0233370","Gregory Doran","1958",NULL
"nm0233386","Lindsay Doran","1948",NULL
"nm0233561","Cliff Dorfman",NULL,NULL
"nm0233562","David Dorfman",NULL,NULL
"nm0233757","Jaco Van Dormael","1957",NULL
"nm0234806","Terry Dougas","1977",NULL
"nm0235006","D.C. Douglas","1966",NULL
"nm0235161","Lori Keith Douglas",NULL,NULL
"nm0235389","Jean Doumanian","1934",NULL
"nm0236069","Penny Downie","1954",NULL
"nm0236279","Arthur Conan Doyle","1859","1930"
"nm0236495","Shawn Doyle","1968",NULL
"nm0236831","Steve Drain",NULL,NULL
"nm0236972","Mike Drake",NULL,NULL
"nm0237237","Jamie Draven","1979",NULL
"nm0237711","Sarah Drew","1980",NULL
"nm0237819","Michael Dreyer",NULL,NULL
"nm0238057","Shawn Driscoll",NULL,NULL
"nm0238138","Sara Driver","1955",NULL
"nm0238621","David Drury",NULL,NULL
"nm0238757","Derek Drymon","1968",NULL
"nm0238879","Kylie Du Fresne",NULL,NULL
"nm0238893","Du Lu Wang","1909","1977"
"nm0239277","Daniel Dubiecki","1977",NULL
"nm0240318","Lola Dueñas","1971",NULL
"nm0240440","Nicola Duffett","1963",NULL
"nm0240766","Julia Dufvenius","1975",NULL
"nm0241049","Josh Duhamel","1972",NULL
"nm0241121","Jean Dujardin","1972",NULL
"nm0241416","Alexandre Dumas","1802","1870"
"nm0241600","Greg Dummett",NULL,NULL
"nm0242026","Lindsay Duncan","1950",NULL
"nm0242500","Barrie Dunn",NULL,NULL
"nm0242756","Ryan Dunn","1977","2011"
"nm0242869","John Gregory Dunne","1932","2003"
"nm0242903","Robin Dunne","1976",NULL
"nm0243082","John Dunsworth","1946","2017"
"nm0243085","Sarah Dunsworth","1976",NULL
"nm0243233","Mark Duplass","1976",NULL
"nm0243355","Albert Dupontel","1964",NULL
"nm0243806","Kevin Durand","1974",NULL
"nm0244110","Todd Durham",NULL,NULL
"nm0244355","Gerald Durrell","1925","1995"
"nm0244991","Célia Duval",NULL,NULL
"nm0245493","Finola Dwyer",NULL,NULL
"nm0246185","Piotr Dzieciol","1950",NULL
"nm0246386","Mélissa Désormeaux-Poulin",NULL,NULL
"nm0246404","Luc Déry",NULL,NULL
"nm0246686","Melonie Diaz","1984",NULL
"nm0247040","George Eads","1967",NULL
"nm0247524","Guy East",NULL,NULL
"nm0247653","Kevin Eastman","1962",NULL
"nm0247787","Andrew Eaton","1960",NULL
"nm0247939","Fred Ebb","1928","2004"
"nm0248178","Christopher Eberts",NULL,NULL
"nm0248180","Jake Eberts","1941","2012"
"nm0248408","Emilio Echevarría",NULL,NULL
"nm0248469","Damien Wayne Echols","1974",NULL
"nm0249050","Neal Edelstein",NULL,NULL
"nm0249291","Joel Edgerton","1974",NULL
"nm0249682","Margaret Edson",NULL,NULL
"nm0249876","Charles Edwards","1969",NULL
"nm0250108","John Edwards",NULL,NULL
"nm0250995","Ralph Eggleston","1965",NULL
"nm0251536","Bernd Eichinger","1949","2011"
"nm0251550","Glenn Eichler",NULL,NULL
"nm0251594","David Eick","1968",NULL
"nm0251646","Paul Eiding","1957",NULL
"nm0251935","Robert Eisele","1948",NULL
"nm0251986","Jesse Eisenberg","1983",NULL
"nm0252230","Chiwetel Ejiofor","1977",NULL
"nm0252238","Carmen Ejogo","1973",NULL
"nm0252446","Ingrid Luterkort","1910","2011"
"nm0252961","Idris Elba","1972",NULL
"nm0253035","Ron Eldard","1965",NULL
"nm0253216","Karra Elejalde","1960",NULL
"nm0253544","Joyce Eliason","1934",NULL
"nm0253708","Kimberly Elise","1967",NULL
"nm0253924","Howard Ella","1973",NULL
"nm0254178","Adam Elliot","1972",NULL
"nm0254332","Su Elliot","1950",NULL
"nm0254645","Ted Elliott","1961",NULL
"nm0254712","Aunjanue Ellis","1969",NULL
"nm0254735","Bret Easton Ellis","1964",NULL
"nm0254872","Howard Ellis",NULL,NULL
"nm0254945","Kirk Ellis",NULL,NULL
"nm0255175","Chase Ellison","1993",NULL
"nm0255643","George Elsey","1918","2015"
"nm0255780","Ben Elton","1959",NULL
"nm0255891","Cassian Elwes","1959",NULL
"nm0255946","Kevin Elyot","1951","2014"
"nm0256121","Ethan Embry","1978",NULL
"nm0256497","Toby Emmerich","1963",NULL
"nm0256542","Randall Emmett","1971",NULL
"nm0256609","Tôru Emori","1944",NULL
"nm0256870","Shûsaku Endô","1923","1996"
"nm0256890","Lena Endre","1955",NULL
"nm0257259","Tom Engelman",NULL,NULL
"nm0257333","Trevor Engelson","1976",NULL
"nm0257424","Dave England","1969",NULL
"nm0257969","Mireille Enos","1975",NULL
"nm0258066","Félix Enríquez Alcalá","1951",NULL
"nm0258098","Max Enscoe",NULL,NULL
"nm0258268","Richard Epcar","1955",NULL
"nm0258370","Tom Epperson",NULL,NULL
"nm0258508","Mark Epstein",NULL,NULL
"nm0258515","Michael Epstein",NULL,NULL
"nm0258531","Rob Epstein","1955",NULL
"nm0258627","Greg Erb",NULL,NULL
"nm0258938","Oris Erhuero","1968",NULL
"nm0259689","Donald W. Ernst","1934",NULL
"nm0261435","Susie Essman","1955",NULL
"nm0262509","Charles Evans Jr.",NULL,NULL
"nm0262521","Alice Evans",NULL,NULL
"nm0262595","Bruce A. Evans","1946",NULL
"nm0262635","Chris Evans","1981",NULL
"nm0263010","Marc Evans",NULL,NULL
"nm0263218","Shelley Evans",NULL,NULL
"nm0264236","Richard Eyre","1943",NULL
"nm0264338","Carlos Ezquerra","1947","2018"
"nm0264520","Steve Faber",NULL,NULL
"nm0264857","Giannina Facio","1955",NULL
"nm0266622","Rick Famuyiwa","1973",NULL
"nm0266658","Siu-Wong Fan","1973",NULL
"nm0266684","Hampton Fancher","1938",NULL
"nm0266824","Dakota Fanning","1994",NULL
"nm0267042","Golshifteh Farahani","1983",NULL
"nm0267497","Julian Farino",NULL,NULL
"nm0267506","Anna Faris","1976",NULL
"nm0267511","Sean Faris","1982",NULL
"nm0267512","Valerie Faris","1958",NULL
"nm0267812","Vera Farmiga","1973",NULL
"nm0268107","Daniel Farrands","1969",NULL
"nm0268199","Colin Farrell","1976",NULL
"nm0268380","Peter Farrelly","1956",NULL
"nm0268616","Suzanne Farwell",NULL,NULL
"nm0268779","Howard Fast","1914","2003"
"nm0269168","Christian Faure",NULL,NULL
"nm0269463","Jon Favreau","1966",NULL
"nm0269542","Nat Faxon",NULL,NULL
"nm0270119","Luciano Federico",NULL,NULL
"nm0270251","Michael John Fedun","1976",NULL
"nm0270559","Kevin Feige","1973",NULL
"nm0271402","Sam Fell",NULL,NULL
"nm0271479","Eric Fellner","1959",NULL
"nm0271501","Julian Fellowes","1949",NULL
"nm0272173","Colm Feore","1958",NULL
"nm0272401","Craig Ferguson","1962",NULL
"nm0272521","Lynn Ferguson","1965",NULL
"nm0272581","Rebecca Ferguson","1983",NULL
"nm0272601","Sarah Ferguson","1959",NULL
"nm0272605","Scott Ferguson",NULL,NULL
"nm0272677","Sabrina Ferilli","1964",NULL
"nm0273327","Julio Fernández","1947",NULL
"nm0273832","Gustavo Ferrada",NULL,NULL
"nm0275260","Michel Fessler",NULL,NULL
"nm0275264","Joachim Fest","1926","2006"
"nm0275486","Tina Fey","1970",NULL
"nm0275583","Joshua Hale Fialkov","1979",NULL
"nm0275629","Glenn Ficarra",NULL,NULL
"nm0275698","Andy Fickman",NULL,NULL
"nm0276059","Ted Field","1953",NULL
"nm0276062","Todd Field","1964",NULL
"nm0276178","Adam Fields",NULL,NULL
"nm0276349","Shane Meadows","1972",NULL
"nm0276404","Andrew Fierberg",NULL,NULL
"nm0277213","Nathan Fillion","1971",NULL
"nm0277704","Wendy Finerman","1961",NULL
"nm0277730","Bill Finger","1914","1974"
"nm0277975","Frank Finlay","1926","2016"
"nm0278128","Jon Finn",NULL,NULL
"nm0279092","Preston Fischer",NULL,NULL
"nm0279545","Isla Fisher","1976",NULL
"nm0279651","Lucy Fisher",NULL,NULL
"nm0279816","Todd Fisher","1958",NULL
"nm0280179","Benedict Fitzgerald","1949",NULL
"nm0280199","Christopher Fitzgerald","1972",NULL
"nm0280234","F. Scott Fitzgerald","1896","1940"
"nm0280541","Jim Fitzpatrick","1959",NULL
"nm0280659","Patrick FitzSymons",NULL,NULL
"nm0281396","Ryan Fleck","1976",NULL
"nm0281508","Ruben Fleischer","1974",NULL
"nm0281741","Michael Fleming",NULL,NULL
"nm0282391","Helen Flint",NULL,NULL
"nm0282936","Rosario Flores","1963",NULL
"nm0283478","James Flynn",NULL,NULL
"nm0283945","Dan Fogler","1976",NULL
"nm0284070","Meta Louise Foldager Sørensen","1974",NULL
"nm0284308","Sheree Folkson",NULL,NULL
"nm0284369","Ari Folman","1962",NULL
"nm0284623","Jean-François Fonlupt",NULL,NULL
"nm0284894","D.C. Fontana","1939","2019"
"nm0284956","Tom Fontana","1951",NULL
"nm0285379","Maya Forbes",NULL,NULL
"nm0286163","C.S. Forester","1899","1966"
"nm0286320","Andrew Form",NULL,NULL
"nm0286975","Marc Forster","1969",NULL
"nm0287164","Kate Forte","1953",NULL
"nm0287182","Will Forte","1970",NULL
"nm0287946","Lucas Foster",NULL,NULL
"nm0288202","Michael Fottrell",NULL,NULL
"nm0288976","Emilia Fox","1974",NULL
"nm0289038","James Fox","1939",NULL
"nm0289048","Jennifer Fox",NULL,NULL
"nm0289080","Jorja Fox","1968",NULL
"nm0289142","Matthew Fox","1966",NULL
"nm0289173","Oliver Fox",NULL,NULL
"nm0289221","Robert Fox","1952",NULL
"nm0289694","Kevin Scott Frakes","1978",NULL
"nm0290556","James Franco","1978",NULL
"nm0290581","Larry Franco","1949",NULL
"nm0291082","Scott Frank","1960",NULL
"nm0291205","David Frankel","1959",NULL
"nm0291542","Scott Franklin",NULL,NULL
"nm0291692","Steve Franks",NULL,NULL
"nm0291905","David Franzoni","1947",NULL
"nm0292419","James Frawley","1936","2019"
"nm0292565","Charles Frazier","1950",NULL
"nm0292647","Rachel Winter",NULL,NULL
"nm0293497","Malcolm Freeman","1960",NULL
"nm0293509","Martin Freeman","1971",NULL
"nm0293804","Robert Stoltenberg","1965",NULL
"nm0294195","Ron French",NULL,NULL
"nm0294379","Juan Carlos Fresnadillo","1967",NULL
"nm0294522","Anthony Frewin",NULL,NULL
"nm0295105","Lee Friedlander",NULL,NULL
"nm0295115","Will Friedle","1976",NULL
"nm0295243","Jeffrey Friedman","1951",NULL
"nm0295484","Anna Friel","1976",NULL
"nm0295560","David T. Friendly","1956",NULL
"nm0295684","Paul Frift",NULL,NULL
"nm0296154","Nikolaj Frobenius","1965",NULL
"nm0296243","Clayton Frohman",NULL,NULL
"nm0296501","Harvey Frost",NULL,NULL
"nm0296545","Nick Frost","1972",NULL
"nm0296861","E. Max Frye","1956",NULL
"nm0296926","Jonas Frykberg",NULL,NULL
"nm0297083","Ewa Fröling","1952",NULL
"nm0297229","Jason Fuchs","1986",NULL
"nm0297578","Patrick Fugit","1982",NULL
"nm0297873","Keiji Fujiwara","1964","2020"
"nm0297885","Tatsuya Fujiwara","1982",NULL
"nm0297934","Kenta Fukasaku","1972",NULL
"nm0297935","Kinji Fukasaku","1930","2003"
"nm0298181","Brad Fuller",NULL,NULL
"nm0298281","Kurt Fuller","1953",NULL
"nm0298592","Akiko Funatsu",NULL,NULL
"nm0298676","Min-Hun Fung",NULL,NULL
"nm0298807","Antoine Fuqua","1965",NULL
"nm0299050","David Furnish","1962",NULL
"nm0299228","Tôru Furuya","1953",NULL
"nm0299301","John Fusco",NULL,NULL
"nm0300510","Paul Gadd",NULL,NULL
"nm0300866","Stephen Gaghan","1965",NULL
"nm0301274","Neil Gaiman","1960",NULL
"nm0301835","David Gale",NULL,NULL
"nm0302108","Zach Galifianakis","1969",NULL
"nm0302330","John Gallagher Jr.","1984",NULL
"nm0303922","Mercedes Gamero",NULL,NULL
"nm0304119","Damian Ganczewski",NULL,NULL
"nm0304475","Lucy Gannon","1948",NULL
"nm0304521","Christophe Gans","1960",NULL
"nm0304541","Dennis Gansel","1973",NULL
"nm0305558","Gael García Bernal","1978",NULL
"nm0305628","Antonio García de Pedro","1925","2005"
"nm0305825","José Luis García Pérez","1972",NULL
"nm0306088","Esther García","1956",NULL
"nm0306890","Dede Gardner",NULL,NULL
"nm0307097","Salo Gardner","1936","2018"
"nm0307187","Anne Garefino","1959",NULL
"nm0307497","Alex Garland","1970",NULL
"nm0307531","Jeff Garlin","1962",NULL
"nm0307826","Ross Gurney-Randall","1965",NULL
"nm0308039","Louis Garrel","1983",NULL
"nm0308706","Kate Gartside","1964",NULL
"nm0309107","Tatsuya Gashûin","1950",NULL
"nm0309691","John Gatins",NULL,NULL
"nm0309693","Mark Gatiss","1966",NULL
"nm0309806","Soledad Gatti-Pascual","1972",NULL
"nm0309945","Maxim Gaudette","1974",NULL
"nm0310813","James Gay-Rees",NULL,NULL
"nm0310966","Ari Graynor","1983",NULL
"nm0311476","Martina Gedeck","1961",NULL
"nm0311508","Jeffrey Lau",NULL,NULL
"nm0312367","Bruce Geller","1930","1978"
"nm0313394","Clara George",NULL,NULL
"nm0313531","Matthew George",NULL,NULL
"nm0313623","Terry George","1952",NULL
"nm0313702","Tom Georgeson","1937",NULL
"nm0314088","Bill Gerber",NULL,NULL
"nm0314775","David Gerrold","1944",NULL
"nm0314870","Daniel Gerson","1966","2016"
"nm0315065","Sacha Gervasi","1966",NULL
"nm0316074","Marco Giallini","1963",NULL
"nm0316079","Paul Giamatti","1967",NULL
"nm0316417","Daniel Giat","1955",NULL
"nm0316592","Rodney Gibbons",NULL,NULL
"nm0316701","Mary Gibbs","1996",NULL
"nm0317279","Raynold Gideon",NULL,NULL
"nm0317493","Keith Giffen","1952",NULL
"nm0317642","Donna Gigliotti","1955",NULL
"nm0317725","Ariadna Gil","1969",NULL
"nm0317834","Mateo Gil","1972",NULL
"nm0317943","Aaron L. Gilbert",NULL,NULL
"nm0318429","David Giler",NULL,NULL
"nm0318821","Aidan Gillen","1968",NULL
"nm0318916","Craig Gillespie","1967",NULL
"nm0319213","Vince Gilligan","1967",NULL
"nm0319391","Nick Gillott","1945",NULL
"nm0319501","William S. Gilmore",NULL,NULL
"nm0319659","Dan Gilroy","1959",NULL
"nm0319843","Daniel Giménez Cacho","1961",NULL
"nm0320092","Arthur Ginsberg",NULL,NULL
"nm0320342","Mario Giordano","1963",NULL
"nm0320760","Annie Girardot","1931","2011"
"nm0321218","Eric Gitter",NULL,NULL
"nm0321228","Harry Gittes","1936","2017"
"nm0321333","Nicola Giuliano","1966",NULL
"nm0321621","Richard N. Gladstein","1961",NULL
"nm0322144","Richard Glatzer","1952","2015"
"nm0322242","Jonathan Glazer","1965",NULL
"nm0322366","Nicholas Gleaves","1969",NULL
"nm0322407","Brendan Gleeson","1955",NULL
"nm0322802","Jonathan Glickman","1969",NULL
"nm0322839","Greg Glienna","1963",NULL
"nm0323065","Liz Glotzer",NULL,NULL
"nm0323239","Will Gluck",NULL,NULL
"nm0323359","Kathleen Glynn","1958",NULL
"nm0323483","Luis Gnecco","1962",NULL
"nm0323708","Alain Godard",NULL,NULL
"nm0323752","Stephen Godchaux",NULL,NULL
"nm0323886","Philippe Godeau",NULL,NULL
"nm0324041","Wyck Godfrey",NULL,NULL
"nm0324376","Jamie Goehring",NULL,NULL
"nm0324409","Bárbara Goenaga","1983",NULL
"nm0324556","Gary Goetzman","1952",NULL
"nm0324658","Walton Goggins","1971",NULL
"nm0325175","Daniel Goldberg",NULL,NULL
"nm0325455","Kit Golden",NULL,NULL
"nm0325533","Michael Goldenberg","1965",NULL
"nm0325903","Scott Goldman",NULL,NULL
"nm0325975","Danny Goldring",NULL,NULL
"nm0326040","Akiva Goldsman","1962",NULL
"nm0326246","Jonathan Goldstein","1969",NULL
"nm0326412","Samuel Goldwyn Jr.","1926","2015"
"nm0326415","John Goldwyn","1958",NULL
"nm0326496","Norman Golightly","1972",NULL
"nm0326505","Sveinung Golimo","1975",NULL
"nm0326512","Steve Golin","1955","2019"
"nm0327273","Michel Gondry","1963",NULL
"nm0327779","Rick Gonzalez","1979",NULL
"nm0327944","Alejandro G. Iñárritu","1963",NULL
"nm0328676","Christopher Good",NULL,NULL
"nm0328709","Meagan Good","1981",NULL
"nm0328828","Matthew Goode","1978",NULL
"nm0328987","J. Mills Goodloe","1966",NULL
"nm0329014","Barak Goodman",NULL,NULL
"nm0329051","David Zelag Goodman","1930","2011"
"nm0329447","Doris Kearns Goodwin","1943",NULL
"nm0329481","Ginnifer Goodwin","1978",NULL
"nm0329645","Maria Goos","1956",NULL
"nm0329650","Nicholaus Goossen",NULL,NULL
"nm0330048","Brian Gordon",NULL,NULL
"nm0330258","Howard Gordon","1961",NULL
"nm0330270","Juan Gordon",NULL,NULL
"nm0330335","Jonathan Gordon",NULL,NULL
"nm0330383","Lawrence Gordon","1936",NULL
"nm0330428","Mark Gordon","1956",NULL
"nm0330430","Gordon Mark",NULL,NULL
"nm0330687","Joseph Gordon-Levitt","1981",NULL
"nm0330722","Al Gore","1948",NULL
"nm0330864","Gillian Gorfil",NULL,NULL
"nm0331516","Ryan Gosling","1980",NULL
"nm0331988","Linda Gottlieb",NULL,NULL
"nm0332184","Alfred Gough","1967",NULL
"nm0332467","Peter Gould",NULL,NULL
"nm0332562","Alain Goulem","1966",NULL
"nm0332950","Ashutosh Gowariker","1964",NULL
"nm0333060","David S. Goyer","1965",NULL
"nm0333410","Topher Grace","1978",NULL
"nm0333747","Robert Graf","1964",NULL
"nm0333949","Bruce Graham",NULL,NULL
"nm0334179","Lauren Graham","1967",NULL
"nm0334318","Stephen Graham","1973",NULL
"nm0334324","Stuart Graham","1967",NULL
"nm0334381","Seth Grahame-Smith","1976",NULL
"nm0334837","Christian Granderath",NULL,NULL
"nm0334880","Temple Grandin","1947",NULL
"nm0334882","Darío Grandinetti","1959",NULL
"nm0334926","Richard Grandpierre",NULL,NULL
"nm0335022","Carlos Grangel",NULL,NULL
"nm0335138","Debra Granik","1963",NULL
"nm0335666","Susannah Grant","1963",NULL
"nm0335696","Wesley Bishop",NULL,NULL
"nm0336620","F. Gary Gray","1969",NULL
"nm0336668","Gordon Gray",NULL,NULL
"nm0336683","Hunter Gray",NULL,NULL
"nm0336807","Marianne Gray",NULL,NULL
"nm0337676","Brunson Green",NULL,NULL
"nm0337945","Janet-Laine Green","1951",NULL
"nm0338169","Michael Green",NULL,NULL
"nm0338320","Sarah Green",NULL,NULL
"nm0338425","Simon Greenall","1958",NULL
"nm0339030","Paul Greengrass","1955",NULL
"nm0339043","Matt Greenhalgh",NULL,NULL
"nm0339304","Bruce Greenwood","1956",NULL
"nm0339460","Judy Greer","1975",NULL
"nm0339621","Pascal Greggory","1954",NULL
"nm0339671","Simon Gregor",NULL,NULL
"nm0340112","Alan Greisman","1947",NULL
"nm0340260","Zach Grenier","1954",NULL
"nm0340485","Kevin Grevioux","1962",NULL
"nm0340522","Brad Grey","1957","2017"
"nm0340973","Jon Gries","1957",NULL
"nm0341021","Andrew Grieve","1939",NULL
"nm0341174","Douglas M. Griffin","1966",NULL
"nm0341297","Marsha F. Griffin",NULL,NULL
"nm0341372","Ted Griffin","1970",NULL
"nm0341716","Mark Griffiths",NULL,NULL
"nm0341737","Rachel Griffiths","1968",NULL
"nm0341743","Richard Griffiths","1947","2013"
"nm0342090","Alberto Grimaldi","1925",NULL
"nm0342176","Pierre Grimblat","1922","2016"
"nm0342278","Jacob Grimm","1785","1863"
"nm0342303","Wilhelm Grimm","1786","1859"
"nm0342399","Greg Grunberg","1966",NULL
"nm0342430","Nicole Paradis Grindle",NULL,NULL
"nm0342488","Rupert Grint","1988",NULL
"nm0342617","Tony Grisoni","1952",NULL
"nm0343101","Amanda Gronich",NULL,NULL
"nm0343266","Andreas Grosch","1949",NULL
"nm0343446","Matthew Gross",NULL,NULL
"nm0343857","Sylvester Groth","1958",NULL
"nm0343929","Tony Grounds",NULL,NULL
"nm0344259","J. Mackye Gruber",NULL,NULL
"nm0344319","David Grubin","1944",NULL
"nm0344435","Ioan Gruffudd","1973",NULL
"nm0344496","Adrian Grunberg",NULL,NULL
"nm0344612","Malte Grunert","1967",NULL
"nm0344802","Dorka Gryllus","1972",NULL
"nm0345174","Luca Guadagnino","1971",NULL
"nm0345542","Peter Guber","1942",NULL
"nm0345615","Christian Gudegast","1970",NULL
"nm0345674","Lars Gudmestad","1969",NULL
"nm0346096","Tonino Guerra","1920","2012"
"nm0346270","Álvaro Guerrero",NULL,NULL
"nm0346277","Jorge Guerricaechevarría",NULL,NULL
"nm0346306","Stéphan Guérin-Tillié","1972",NULL
"nm0346416","Pamela Guest","1950",NULL
"nm0346466","Ernesto 'Che' Guevara","1928","1967"
"nm0346550","Davis Guggenheim","1963",NULL
"nm0346658","Iliana Guibert",NULL,NULL
"nm0347384","Ed Guiney",NULL,NULL
"nm0348181","James Gunn","1966",NULL
"nm0348409","Bob Gunton","1945",NULL
"nm0349168","Robin Gutch",NULL,NULL
"nm0349777","Ozan Güven","1975",NULL
"nm0350333","Jeremy Gwilt",NULL,NULL
"nm0350453","Jake Gyllenhaal","1980",NULL
"nm0350454","Maggie Gyllenhaal","1977",NULL
"nm0350455","Stephen Gyllenhaal","1949",NULL
"nm0351929","Derek Haas","1970",NULL
"nm0352320","Heather Hach",NULL,NULL
"nm0352402","Carla Hacken","1961",NULL
"nm0352489","Michael Hackett",NULL,NULL
"nm0352778","Bill Hader","1978",NULL
"nm0352797","Mark Hadfield",NULL,NULL
"nm0352820","Samuel Hadida","1953","2018"
"nm0352905","Michael Hadley",NULL,NULL
"nm0352968","Lucile Hadzihalilovic","1961",NULL
"nm0353673","Paul Haggis","1953",NULL
"nm0353813","Juliette Hagopian",NULL,NULL
"nm0354069","David Haig","1955",NULL
"nm0354091","Andrew Haigh","1973",NULL
"nm0354198","Jeanette Hain","1969",NULL
"nm0354279","Randa Haines","1945",NULL
"nm0355024","Tony Hale","1970",NULL
"nm0355097","Jackie Earle Haley","1961",NULL
"nm0355147","Lianne Halfon","1953",NULL
"nm0355331","Barbara A. Hall",NULL,NULL
"nm0355542","Edward Hall","1966",NULL
"nm0355699","Jason Hall","1972",NULL
"nm0355822","Lee Hall","1966",NULL
"nm0356017","Rebecca Hall","1982",NULL
"nm0356539","Brett Halliday","1904","1977"
"nm0356625","Annika Hallin","1968",NULL
"nm0356927","Mark Halperin","1965",NULL
"nm0357018","Christian Halsey Solomon","1961",NULL
"nm0357074","Dan Halsted","1962",NULL
"nm0357453","John Hamburg","1970",NULL
"nm0357979","Josh Hamilton","1969",NULL
"nm0358316","Jon Hamm","1971",NULL
"nm0358960","Christopher Hampton","1946",NULL
"nm0359387","John Lee Hancock","1956",NULL
"nm0359398","Martin Hancock","1973",NULL
"nm0359504","Ari Handel",NULL,NULL
"nm0359534","Don Handfield","1971",NULL
"nm0359577","Evan Handler","1961",NULL
"nm0359584","Marc Handler",NULL,NULL
"nm0359634","Henk Handloegten","1968",NULL
"nm0359734","Michael Haneke","1942",NULL
"nm0359763","Jamie Hanes",NULL,NULL
"nm0360062","Brent Hanley","1970",NULL
"nm0360065","Chris Hanley","1953",NULL
"nm0360137","James Hanlon","1966",NULL
"nm0360322","Gary Hannam",NULL,NULL
"nm0360598","Glen Hansard","1970",NULL
"nm0361069","Ron Hansen",NULL,NULL
"nm0361482","Geir Hansteen Jorgensen","1968",NULL
"nm0361959","Matthew Harbour","1990",NULL
"nm0362010","Stewart Harcourt",NULL,NULL
"nm0362395","Sarah Harding",NULL,NULL
"nm0362566","Catherine Hardwicke","1955",NULL
"nm0362762","Thomas Hardy","1840","1928"
"nm0362766","Tom Hardy","1977",NULL
"nm0362955","Amy Hargreaves","1970",NULL
"nm0363214","Jan Harlan","1937",NULL
"nm0363553","Robert Harmon",NULL,NULL
"nm0364170","Andy Harries","1954",NULL
"nm0364807","Jamie Harris","1963",NULL
"nm0364813","Jared Harris","1961",NULL
"nm0364862","Joanne Harris","1964",NULL
"nm0365036","Lynn Harris","1967",NULL
"nm0365070","Mark R. Harris",NULL,NULL
"nm0365140","Naomie Harris","1976",NULL
"nm0365208","Pippa Harris",NULL,NULL
"nm0365249","Robert Harris","1957",NULL
"nm0365383","Thomas Harris","1940",NULL
"nm0365445","Wood Harris","1969",NULL
"nm0365478","Anne Harrison",NULL,NULL
"nm0366004","Mary Harron","1953",NULL
"nm0366337","James V. Hart","1947",NULL
"nm0366363","John Hart",NULL,NULL
"nm0366454","Moss Hart","1904","1961"
"nm0366706","Scott Hartford",NULL,NULL
"nm0366846","Jo Hartley","1972",NULL
"nm0367286","Jane Hartwell",NULL,NULL
"nm0367838","Ronald Harwood","1934","2020"
"nm0367895","Patrick Hasburgh",NULL,NULL
"nm0368689","Leila Hatami","1972",NULL
"nm0369424","Lindsey Haun","1984",NULL
"nm0369513","Cole Hauser","1975",NULL
"nm0369592","Michael Hausman",NULL,NULL
"nm0369949","James Hawes",NULL,NULL
"nm0369954","Keeley Hawes","1976",NULL
"nm0370035","John Hawkes","1959",NULL
"nm0370677","Megumi Hayashibara","1967",NULL
"nm0370928","Carey W. Hayes","1961",NULL
"nm0370937","Chad Hayes","1961",NULL
"nm0371010","Evan Hayes","1978",NULL
"nm0371660","Dennis Haysbert","1954",NULL
"nm0371684","David Hayter","1969",NULL
"nm0371890","Michel Hazanavicius","1967",NULL
"nm0372117","Anthony Head","1954",NULL
"nm0372176","Lena Headey","1973",NULL
"nm0372329","Janet Healy",NULL,NULL
"nm0373282","Peter Hedges","1962",NULL
"nm0373456","Guy Heeley",NULL,NULL
"nm0373571","Kevin Heffernan","1968",NULL
"nm0374002","Veit Heiduschka","1938",NULL
"nm0374302","Allan Heinberg","1967",NULL
"nm0374423","Robert A. Heinlein","1907","1988"
"nm0374560","Andres Heinz",NULL,NULL
"nm0375355","Lukas Heller","1930","1988"
"nm0375398","Zoë Heller","1965",NULL
"nm0376416","Duncan Henderson",NULL,NULL
"nm0376540","Martin Henderson","1974",NULL
"nm0376610","Stephen McKinley Henderson","1949",NULL
